ndc11,state,year,quarter,units_reimbursed,num_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,amount_per_unit,amount_per_rx,prev_units,units_yoy_growth
206886202,CT,2022,1,212.0,18.0,5554.27,5554.27,0.0,26.19938679245283,308.5705555555556,,
206886202,CT,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,CT,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,CT,2022,4,182.0,15.0,4781.01,4781.01,0.0,26.269285714285715,318.73400000000004,,
206886202,CT,2023,2,0.0,0.0,0.0,0.0,0.0,,,212.0,-1.0
206886202,DE,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,DE,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,DE,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,DE,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,DE,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,DE,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,DE,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,DE,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,DE,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,DE,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,FL,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,FL,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,FL,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,FL,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,GA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,GA,2022,2,33.0,12.0,653.1,653.1,0.0,19.790909090909093,54.425000000000004,,
206886202,GA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,GA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,GA,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,GA,2023,2,0.0,0.0,0.0,0.0,0.0,,,33.0,-1.0
206886202,GA,2023,3,30.0,15.0,307.61,307.61,0.0,10.253666666666668,20.507333333333335,0.0,
206886202,GA,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,GA,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,GA,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,GA,2024,3,22.0,12.0,175.19,175.19,0.0,7.963181818181818,14.599166666666667,30.0,-0.26666666666666666
206886202,GA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,HI,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,HI,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,HI,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,HI,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,HI,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,IA,2022,1,62.25,44.0,11972.24,0.0,11972.24,192.325140562249,272.0963636363636,,
206886202,IA,2022,2,86.0,47.0,4751.53,0.0,4751.53,55.2503488372093,101.0963829787234,,
206886202,IA,2022,3,75.0,55.0,9940.68,0.0,9940.68,132.54240000000001,180.73963636363638,,
206886202,IA,2022,4,84.0,51.0,0.0,0.0,0.0,0.0,0.0,,
206886202,IA,2023,1,80.0,53.0,17486.56,0.0,17486.56,218.58200000000002,329.93509433962265,62.25,0.285140562248996
206886202,IA,2023,2,52.0,41.0,9369.0,0.0,9369.0,180.17307692307693,228.5121951219512,86.0,-0.3953488372093023
206886202,IA,2023,3,34.0,27.0,5361.76,1192.0,4169.76,157.69882352941178,198.58370370370372,75.0,-0.5466666666666666
206886202,IA,2023,4,88.0,66.0,7476.55,0.0,7476.55,84.96079545454546,113.2810606060606,84.0,0.047619047619047616
206886202,IA,2024,1,36.0,22.0,6799.28,0.0,6799.28,188.86888888888888,309.0581818181818,80.0,-0.55
206886202,ID,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,IL,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,KS,2022,1,3.5,13.0,4.98,4.98,0.0,1.422857142857143,0.3830769230769231,,
206886202,KS,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,KS,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,KS,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,KS,2023,4,0.0,0.0,0.0,0.0,0.0,,,3.5,-1.0
206886202,KY,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,KY,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,KY,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,KY,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,KY,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,KY,2023,2,138.0,11.0,3555.09,3555.09,0.0,25.761521739130437,323.19,0.0,
206886202,KY,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,LA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,LA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,LA,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MA,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MA,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MA,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MA,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MA,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MA,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MA,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MD,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MD,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MD,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MD,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MD,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MD,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MD,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MD,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MD,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MD,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MI,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MN,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MN,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MN,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MN,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MN,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MN,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MN,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MO,2022,1,15.0,27.0,378.2,378.2,0.0,25.21333333333333,14.007407407407406,,
206886202,MO,2022,2,13.0,16.0,329.94,329.94,0.0,25.38,20.62125,,
206886202,MO,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MO,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MO,2023,1,0.0,0.0,0.0,0.0,0.0,,,15.0,-1.0
206886202,MO,2023,2,0.0,0.0,0.0,0.0,0.0,,,13.0,-1.0
206886202,MO,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MO,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MO,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MO,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MO,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,MS,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MS,2022,2,67.0,14.0,1858.26,1858.26,0.0,27.735223880597015,132.73285714285714,,
206886202,MS,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MT,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,MT,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NC,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NC,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NC,2022,3,13.0,12.0,209.97,173.19,36.78,16.15153846153846,17.4975,,
206886202,NC,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NC,2023,1,31.0,26.0,458.9,373.17,85.73,14.803225806451612,17.65,0.0,
206886202,NC,2023,2,12.5,11.0,267.76,267.76,0.0,21.4208,24.34181818181818,0.0,
206886202,NC,2023,3,0.0,0.0,0.0,0.0,0.0,,,13.0,-1.0
206886202,NC,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NC,2024,1,0.0,0.0,0.0,0.0,0.0,,,31.0,-1.0
206886202,NC,2024,2,0.0,0.0,0.0,0.0,0.0,,,12.5,-1.0
206886202,NC,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NC,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,ND,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,ND,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,ND,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,ND,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,ND,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NE,2022,1,24.0,11.0,0.0,0.0,0.0,0.0,0.0,,
206886202,NE,2022,2,45.0,28.0,0.0,0.0,0.0,0.0,0.0,,
206886202,NE,2022,3,16.0,14.0,0.0,0.0,0.0,0.0,0.0,,
206886202,NE,2022,4,65.0,41.0,295.28,0.0,295.28,4.54276923076923,7.201951219512194,,
206886202,NE,2023,1,31.0,20.0,0.0,0.0,0.0,0.0,0.0,24.0,0.2916666666666667
206886202,NE,2023,2,33.0,15.0,0.0,0.0,0.0,0.0,0.0,45.0,-0.26666666666666666
206886202,NE,2023,3,0.0,0.0,0.0,0.0,0.0,,,16.0,-1.0
206886202,NE,2024,1,0.0,0.0,0.0,0.0,0.0,,,65.0,-1.0
206886202,NE,2024,2,0.0,0.0,0.0,0.0,0.0,,,31.0,-1.0
206886202,NE,2024,3,0.0,0.0,0.0,0.0,0.0,,,33.0,-1.0
206886202,NE,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NH,2022,1,31.75,19.0,232.48,232.48,0.0,7.322204724409448,12.23578947368421,,
206886202,NH,2022,2,52.75,30.0,396.75,396.75,0.0,7.521327014218009,13.225,,
206886202,NH,2022,3,35.75,22.0,352.87,352.87,0.0,9.870489510489511,16.039545454545454,,
206886202,NH,2022,4,41.75,37.0,418.64,404.32,14.32,10.027305389221556,11.314594594594594,,
206886202,NH,2023,1,52.5,42.0,411.47,386.42,25.05,7.83752380952381,9.796904761904763,31.75,0.6535433070866141
206886202,NH,2023,2,32.0,26.0,308.21,286.93,21.28,9.6315625,11.85423076923077,52.75,-0.3933649289099526
206886202,NH,2023,3,0.0,0.0,0.0,0.0,0.0,,,35.75,-1.0
206886202,NH,2023,4,0.0,0.0,0.0,0.0,0.0,,,41.75,-1.0
206886202,NH,2024,1,0.0,0.0,0.0,0.0,0.0,,,52.5,-1.0
206886202,NH,2024,2,0.0,0.0,0.0,0.0,0.0,,,32.0,-1.0
206886202,NH,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NJ,2022,1,152.01,87.0,1485.37,1485.37,0.0,9.771528188934939,17.073218390804595,,
206886202,NJ,2022,2,204.0,127.0,1891.66,1836.18,55.48,9.272843137254903,14.894960629921261,,
206886202,NJ,2022,3,217.0,129.0,1833.54,1821.29,12.25,8.449493087557604,14.213488372093023,,
206886202,NJ,2022,4,152.0,92.0,908.22,907.09,1.13,5.9751315789473685,9.871956521739131,,
206886202,NJ,2023,1,158.0,94.0,819.37,819.37,0.0,5.185886075949367,8.716702127659575,152.01,0.039405302282744616
206886202,NJ,2023,2,240.09,135.0,1610.0500000000002,1587.02,23.03,6.706026906576701,11.926296296296298,204.0,0.17691176470588238
206886202,NJ,2023,3,113.0,77.0,684.6500000000001,678.98,5.67,6.058849557522125,8.891558441558443,217.0,-0.4792626728110599
206886202,NJ,2023,4,62.0,39.0,371.37,371.37,0.0,5.98983870967742,9.522307692307692,152.0,-0.5921052631578947
206886202,NJ,2024,1,29.04,27.0,290.73,273.57,17.16,10.011363636363637,10.767777777777779,158.0,-0.8162025316455697
206886202,NJ,2024,2,15.0,12.0,64.63,43.01,21.62,4.308666666666666,5.385833333333333,240.09,-0.9375234287142321
206886202,NJ,2024,4,0.0,0.0,0.0,0.0,0.0,,,113.0,-1.0
206886202,NM,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NM,2022,3,40.0,13.0,861.1,861.1,0.0,21.5275,66.23846153846154,,
206886202,NM,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NM,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NV,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NV,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NV,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NV,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,NV,2023,1,106.0,12.0,2811.91,2811.91,0.0,26.52745283018868,234.32583333333332,0.0,
206886202,NV,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NV,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NV,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NV,2024,1,0.0,0.0,0.0,0.0,0.0,,,106.0,-1.0
206886202,NV,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NV,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,NY,2022,1,59.25,43.0,14153.61,831.15,13322.46,238.8794936708861,329.15372093023257,,
206886202,NY,2022,2,83.75,49.0,0.0,0.0,0.0,0.0,0.0,,
206886202,NY,2022,3,103.0,60.0,39435.16,40.32,39394.84,382.8656310679612,657.2526666666668,,
206886202,NY,2022,4,66.0,47.0,14.26,14.26,0.0,0.21606060606060606,0.30340425531914894,,
206886202,NY,2023,1,53.25,43.0,5299.44,22.32,5277.12,99.52,123.24279069767441,59.25,-0.10126582278481013
206886202,NY,2023,2,69.0,45.0,4075.95,0.0,4075.95,59.07173913043478,90.57666666666667,83.75,-0.1761194029850746
206886202,NY,2023,3,141.0,73.0,10242.31,0.0,10242.31,72.64049645390071,140.30561643835617,103.0,0.36893203883495146
206886202,NY,2023,4,82.5,47.0,9250.58,2.35,9248.23,112.12824242424243,196.8208510638298,66.0,0.25
206886202,NY,2024,1,37.0,24.0,0.0,0.0,0.0,0.0,0.0,53.25,-0.3051643192488263
206886202,NY,2024,2,28.5,26.0,0.0,0.0,0.0,0.0,0.0,69.0,-0.5869565217391305
206886202,NY,2024,3,36.0,25.0,2772.65,0.0,2772.65,77.01805555555556,110.906,141.0,-0.7446808510638298
206886202,NY,2024,4,0.0,0.0,0.0,0.0,0.0,,,82.5,-1.0
206886202,OH,2022,1,244.5,208.0,1056.47,1056.47,0.0,4.320940695296524,5.079182692307692,,
206886202,OH,2022,2,252.0,210.0,1464.6799999999998,1464.6799999999998,0.0,5.812222222222221,6.974666666666666,,
206886202,OH,2022,3,248.75,204.0,1247.03,1208.54,38.49,5.013185929648241,6.112892156862745,,
206886202,OH,2022,4,376.75,147.0,6381.8,6381.8,0.0,16.939084273390844,43.41360544217687,,
206886202,OH,2023,1,110.25,96.0,660.37,660.37,0.0,5.989750566893424,6.878854166666667,244.5,-0.549079754601227
206886202,OH,2023,2,145.25,122.0,613.09,613.09,0.0,4.22092943201377,5.025327868852459,252.0,-0.4236111111111111
206886202,OH,2023,3,129.0,110.0,558.18,558.18,0.0,4.326976744186046,5.0743636363636355,248.75,-0.4814070351758794
206886202,OH,2023,4,0.0,0.0,0.0,0.0,0.0,,,376.75,-1.0
206886202,OH,2024,1,0.0,0.0,0.0,0.0,0.0,,,110.25,-1.0
206886202,OR,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,OR,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,OR,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,OR,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,OR,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,OR,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,OR,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,OR,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,PA,2022,1,29.0,28.0,256.0,149.58,106.42,8.827586206896552,9.142857142857142,,
206886202,PA,2022,2,31.0,25.0,234.03,155.1,78.93,7.549354838709678,9.3612,,
206886202,PA,2022,3,68.0,37.0,1068.45,812.69,255.76,15.7125,28.87702702702703,,
206886202,PA,2022,4,28.0,23.0,154.53,152.35,2.18,5.518928571428572,6.718695652173913,,
206886202,PA,2023,1,99.25,29.0,2011.92,1773.73,238.19,20.271234256926952,69.37655172413794,29.0,2.4224137931034484
206886202,PA,2023,2,25.0,24.0,109.8,109.8,0.0,4.3919999999999995,4.575,31.0,-0.1935483870967742
206886202,PA,2023,3,18.0,18.0,65.48,65.48,0.0,3.637777777777778,3.637777777777778,68.0,-0.7352941176470589
206886202,PA,2023,4,26.0,17.0,37.34,17.92,19.42,1.4361538461538463,2.1964705882352944,28.0,-0.07142857142857142
206886202,PA,2024,1,0.0,0.0,0.0,0.0,0.0,,,99.25,-1.0
206886202,SC,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,SD,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,SD,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,TN,2022,1,21.79,15.0,0.0,0.0,0.0,0.0,0.0,,
206886202,TN,2022,2,31.46,15.0,0.0,0.0,0.0,0.0,0.0,,
206886202,TN,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,TN,2022,4,11.98,14.0,0.0,0.0,0.0,0.0,0.0,,
206886202,TN,2023,1,54.19,29.0,0.0,0.0,0.0,0.0,0.0,21.79,1.486920605782469
206886202,TN,2023,2,17.42,16.0,0.0,0.0,0.0,0.0,0.0,31.46,-0.44628099173553715
206886202,TN,2023,3,53.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,
206886202,TN,2023,4,27.36,16.0,0.0,0.0,0.0,0.0,0.0,11.98,1.2838063439065108
206886202,TN,2024,1,0.0,0.0,0.0,0.0,0.0,,,54.19,-1.0
206886202,TX,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,TX,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,TX,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,TX,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,TX,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,TX,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,TX,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,TX,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,UT,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,UT,2022,2,133.0,13.0,3415.1,3415.1,0.0,25.677443609022557,262.7,,
206886202,UT,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,UT,2022,4,207.0,15.0,5302.97,5302.97,0.0,25.618212560386475,353.53133333333335,,
206886202,UT,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,UT,2023,2,170.0,12.0,4354.03,4354.03,0.0,25.611941176470587,362.8358333333333,133.0,0.2781954887218045
206886202,UT,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,VA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,VA,2022,2,42.0,22.0,70404.77,70404.77,0.0,1676.3040476190477,3200.2168181818183,,
206886202,VA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,VA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,VA,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,VA,2023,2,59.0,38.0,69813.37,69813.37,0.0,1183.2774576271186,1837.1939473684208,42.0,0.40476190476190477
206886202,VA,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,VA,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,VA,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,VA,2024,2,0.0,0.0,0.0,0.0,0.0,,,59.0,-1.0
206886202,VA,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,VA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,WA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,WA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,WA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,WA,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WA,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WA,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WV,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,WV,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,WV,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,WV,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,WV,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WV,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WV,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WV,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,WV,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886202,XX,2022,1,1457.79,702.0,64100.82,38644.81,25456.010000000002,43.971230424135165,91.31170940170941,,
206886202,XX,2022,2,1584.1799999999998,790.0,96947.35,92046.35,4901.0,61.197180875910576,122.71816455696204,,
206886202,XX,2022,3,1545.27,782.0,85029.56,34074.22,50955.340000000004,55.02569777449895,108.733452685422,,
206886202,XX,2022,4,1707.8,678.0,27828.120000000003,25409.489999999998,2418.63,16.29471835109498,41.04442477876107,,
206886202,XX,2023,1,2719.38,626.0,70290.52,46883.299999999996,23407.22,25.847994763512272,112.28517571884984,1457.79,0.8654127137653572
206886202,XX,2023,2,1280.15,661.0,100175.28,86468.03,13707.25,78.25276725383743,151.55110438729199,1584.1799999999998,-0.1919163226401039
206886202,XX,2023,3,847.37,489.0,23036.64,8476.61,14560.03,27.186046237180925,47.10969325153374,1545.27,-0.4516362836268095
206886202,XX,2023,4,411.11,298.0,39219.71,10831.53,28388.18,95.39955243122279,131.60976510067113,1707.8,-0.7592750907600422
206886202,XX,2024,1,241.13,171.0,18095.780000000002,10828.08,7267.7,75.04574296022894,105.82327485380118,2719.38,-0.9113290529458921
206886202,XX,2024,2,268.27,115.0,8556.94,8535.32,21.62,31.896745815782612,74.40817391304348,1280.15,-0.7904386204741632
206886202,XX,2024,3,120.01,106.0,11672.13,7890.1900000000005,3781.94,97.25964502958085,110.11443396226414,847.37,-0.8583735558256724
206886202,XX,2024,4,161.75,55.0,7276.69,7183.63,93.06,44.98726429675425,132.30345454545454,411.11,-0.6065529906837586
338963201,CA,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,CA,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963201,DE,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,DE,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,DE,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963201,DE,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,FL,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,IA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,KS,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963201,KY,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,MD,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,MD,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963201,MN,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NE,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NH,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NH,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NH,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NH,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NH,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963201,NJ,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NJ,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NJ,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NJ,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963201,NY,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963201,OH,2023,4,1750.0,15.0,53.15,53.15,0.0,0.03037142857142857,3.5433333333333334,,
338963201,OH,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,OH,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963201,OH,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,TN,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963201,TN,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,TN,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963201,TN,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,TN,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963201,TX,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,VA,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,VA,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963201,VA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963201,VA,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963201,VA,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963201,VA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963201,XX,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963201,XX,2023,4,2147.0,24.0,1085.79,1085.79,0.0,0.5057242664182581,45.24125,,
338963201,XX,2024,1,1097.0,15.0,3477.6,3475.46,2.14,3.1701002734731083,231.84,,
