ndc11,state,year,quarter,drug_name,units_reimbursed,num_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,utilization_type,labeler_code,product_code,package_size,suppression_used,quarter_begin_date
00206886202,WA,2022,4,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2022-10-01
00206886101,WA,2022,3,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2022-07-01
00206886102,WA,2022,3,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2022-07-01
00206886201,WA,2022,3,ZOSYN 4.5G,,,,,,MCOU,00206,8862,01,true,2022-07-01
00206886202,WA,2022,3,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2022-07-01
00206886202,WA,2022,3,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2022-07-01
00206886101,WA,2022,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2022-04-01
00206886102,WA,2022,2,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2022-04-01
00206886102,WA,2022,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2022-04-01
00206886201,WA,2022,2,ZOSYN 4.5G,,,,,,MCOU,00206,8862,01,true,2022-04-01
00206886202,WA,2022,2,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2022-04-01
00206886101,WA,2022,1,ZOSYN 3.37,19.0,13.0,138.01,138.01,0.0,MCOU,00206,8861,01,false,2022-01-01
00206886102,WA,2022,1,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2022-01-01
00206886102,WA,2022,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2022-01-01
00206886201,WA,2022,1,ZOSYN 4.5G,,,,,,MCOU,00206,8862,01,true,2022-01-01
00206886202,WA,2022,1,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2022-01-01
00206886102,WI,2022,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2022-07-01
00206886101,WV,2022,4,ZOSYN 3.37,235.0,11.0,4883.0,4883.0,0.0,FFSU,00206,8861,01,false,2022-10-01
00206886102,WV,2022,4,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2022-10-01
00206886102,WV,2022,4,ZOSYN 3.37,121.667,62.0,1189.87,475.16,714.71,MCOU,00206,8861,02,false,2022-10-01
00206886201,WV,2022,4,ZOSYN 4.5 ,0.047,33.0,283.05,283.05,0.0,MCOU,00206,8862,01,false,2022-10-01
00206886201,WV,2022,4,ZOSYN 4.5 ,,,,,,FFSU,00206,8862,01,true,2022-10-01
00206886202,WV,2022,4,ZOSYN 4.5 ,,,,,,FFSU,00206,8862,02,true,2022-10-01
00206886202,WV,2022,4,ZOSYN 4.5 ,,,,,,MCOU,00206,8862,02,true,2022-10-01
00206886101,WV,2022,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2022-07-01
00206886102,WV,2022,3,ZOSYN 3.37,161.333,75.0,623.4,623.4,0.0,MCOU,00206,8861,02,false,2022-07-01
00206886102,WV,2022,3,ZOSYN 3.37,95.0,17.0,1724.04,1716.84,7.2,FFSU,00206,8861,02,false,2022-07-01
00206886202,WV,2022,3,ZOSYN 4.5 ,,,,,,MCOU,00206,8862,02,true,2022-07-01
00206886202,WV,2022,3,ZOSYN 4.5 ,,,,,,FFSU,00206,8862,02,true,2022-07-01
00206886002,WV,2022,2,ZOSYN 2.25,,,,,,FFSU,00206,8860,02,true,2022-04-01
00206886101,WV,2022,2,ZOSYN 3.37,898.0,44.0,18616.37,18616.37,0.0,FFSU,00206,8861,01,false,2022-04-01
00206886102,WV,2022,2,ZOSYN 3.37,173.0,84.0,1349.64,654.13,695.51,MCOU,00206,8861,02,false,2022-04-01
00206886102,WV,2022,2,ZOSYN 3.37,142.0,23.0,2433.61,2422.22,11.39,FFSU,00206,8861,02,false,2022-04-01
00206886201,WV,2022,2,ZOSYN 4.5 ,,,,,,MCOU,00206,8862,01,true,2022-04-01
00206886201,WV,2022,2,ZOSYN 4.5 ,,,,,,FFSU,00206,8862,01,true,2022-04-01
00206886202,WV,2022,2,ZOSYN 4.5 ,,,,,,FFSU,00206,8862,02,true,2022-04-01
00206886202,WV,2022,2,ZOSYN 4.5 ,,,,,,MCOU,00206,8862,02,true,2022-04-01
00206886002,WV,2022,1,ZOSYN 2.25,,,,,,FFSU,00206,8860,02,true,2022-01-01
00206886101,WV,2022,1,ZOSYN 3.37,405.0,18.0,8374.83,8374.83,0.0,FFSU,00206,8861,01,false,2022-01-01
00206886102,WV,2022,1,ZOSYN 3.37,159.0,77.0,661.06,661.06,0.0,MCOU,00206,8861,02,false,2022-01-01
00206886102,WV,2022,1,ZOSYN 3.37,171.0,22.0,2978.03,2944.09,33.94,FFSU,00206,8861,02,false,2022-01-01
00206886201,WV,2022,1,ZOSYN 4.5 ,2.016,11.0,107.88,107.88,0.0,MCOU,00206,8862,01,false,2022-01-01
00206886201,WV,2022,1,ZOSYN 4.5 ,,,,,,FFSU,00206,8862,01,true,2022-01-01
00206886202,WV,2022,1,ZOSYN 4.5 ,,,,,,FFSU,00206,8862,02,true,2022-01-01
00206886202,WV,2022,1,ZOSYN 4.5 ,,,,,,MCOU,00206,8862,02,true,2022-01-01
00206886101,AK,2023,1,ZOSYN     ,,,,,,FFSU,00206,8861,01,true,2023-01-01
00206886102,AK,2023,1,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-01-01
00206886102,AL,2023,4,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-10-01
00206886202,AL,2023,4,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-10-01
00338963624,AL,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9636,24,true,2023-10-01
00206886102,AL,2023,2,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-04-01
00206886102,AL,2023,1,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-01-01
00206886101,AR,2023,3,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-07-01
00206885416,AR,2023,2,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-04-01
00338963624,AZ,2023,4,ZOSYN     ,7727.0,12.0,1688.71,1688.71,0.0,MCOU,00338,9636,24,false,2023-10-01
00338963624,AZ,2023,4,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2023-10-01
00338963624,AZ,2023,3,ZOSYN     ,,,,,,MCOU,00338,9636,24,true,2023-07-01
00206886102,AZ,2023,2,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-04-01
00206886102,AZ,2023,1,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2023-01-01
00206886002,CA,2023,4,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-10-01
00206886101,CA,2023,4,ZOSYN 3.37,61.0,15.0,224.94,224.94,0.0,MCOU,00206,8861,01,false,2023-10-01
00206886101,CA,2023,4,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-10-01
00206886102,CA,2023,4,ZOSYN 3.37,27.0,19.0,1563.71,246.33,1317.38,FFSU,00206,8861,02,false,2023-10-01
00206886102,CA,2023,4,ZOSYN 3.37,432.0,131.0,6356.04,1824.47,4531.57,MCOU,00206,8861,02,false,2023-10-01
00206886202,CA,2023,4,ZOSYN 4.5G,48.75,47.0,1856.18,487.04,1369.14,MCOU,00206,8862,02,false,2023-10-01
00206886202,CA,2023,4,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-10-01
00338963201,CA,2023,4,ZOSYN INJ ,,,,,,MCOU,00338,9632,01,true,2023-10-01
00338963601,CA,2023,4,ZOSYN INJ ,585.0,135.0,1231.5,1231.5,0.0,MCOU,00338,9636,01,false,2023-10-01
00338963601,CA,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9636,01,true,2023-10-01
00338963624,CA,2023,4,ZOSYN INJ ,9643.335,25.0,4282.65,4282.65,0.0,FFSU,00338,9636,24,false,2023-10-01
00338963624,CA,2023,4,ZOSYN INJ ,267.0,59.0,791.23,791.23,0.0,MCOU,00338,9636,24,false,2023-10-01
00338963801,CA,2023,4,ZOSYN INJ ,124.0,27.0,402.5,402.5,0.0,MCOU,00338,9638,01,false,2023-10-01
00338963812,CA,2023,4,ZOSYN INJ ,109.0,32.0,194.79,194.79,0.0,MCOU,00338,9638,12,false,2023-10-01
00338963812,CA,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2023-10-01
00206886001,CA,2023,3,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-07-01
00206886002,CA,2023,3,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-07-01
00206886101,CA,2023,3,ZOSYN 3.37,20.0,12.0,134.46,134.46,0.0,FFSU,00206,8861,01,false,2023-07-01
00206886101,CA,2023,3,ZOSYN 3.37,77.0,22.0,297.28,297.28,0.0,MCOU,00206,8861,01,false,2023-07-01
00206886102,CA,2023,3,ZOSYN 3.37,133.0,32.0,2792.11,2792.11,0.0,FFSU,00206,8861,02,false,2023-07-01
00206886102,CA,2023,3,ZOSYN 3.37,563.0,172.0,14200.25,2744.3,11455.95,MCOU,00206,8861,02,false,2023-07-01
00206886202,CA,2023,3,ZOSYN 4.5G,57.5,50.0,1154.35,1154.35,0.0,MCOU,00206,8862,02,false,2023-07-01
00206886202,CA,2023,3,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-07-01
00338963201,CA,2023,3,ZOSYN INJ ,,,,,,MCOU,00338,9632,01,true,2023-07-01
00338963601,CA,2023,3,ZOSYN INJ ,603.0,131.0,30423.14,2927.14,27496.0,MCOU,00338,9636,01,false,2023-07-01
00338963624,CA,2023,3,ZOSYN INJ ,150.0,44.0,537.98,292.26,245.72,MCOU,00338,9636,24,false,2023-07-01
00338963624,CA,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9636,24,true,2023-07-01
00338963801,CA,2023,3,ZOSYN INJ ,206.0,45.0,417.85,417.85,0.0,MCOU,00338,9638,01,false,2023-07-01
00338963812,CA,2023,3,ZOSYN INJ ,137.0,38.0,884.25,341.58,542.67,MCOU,00338,9638,12,false,2023-07-01
00338963812,CA,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2023-07-01
00206886001,CA,2023,2,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-04-01
00206886002,CA,2023,2,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-04-01
00206886101,CA,2023,2,ZOSYN 3.37,273.0,68.0,1049.09,1049.09,0.0,MCOU,00206,8861,01,false,2023-04-01
00206886101,CA,2023,2,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-04-01
00206886102,CA,2023,2,ZOSYN 3.37,229.0,37.0,3870.3,3870.3,0.0,FFSU,00206,8861,02,false,2023-04-01
00206886102,CA,2023,2,ZOSYN 3.37,867.0,229.0,3375.81,2827.83,547.98,MCOU,00206,8861,02,false,2023-04-01
00206886201,CA,2023,2,ZOSYN 4.5G,69.0,14.0,53.6,53.6,0.0,MCOU,00206,8862,01,false,2023-04-01
00206886201,CA,2023,2,ZOSYN 4.5G,,,,,,FFSU,00206,8862,01,true,2023-04-01
00206886202,CA,2023,2,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-04-01
00206886202,CA,2023,2,ZOSYN 4.5G,85.25,75.0,544.64,544.64,0.0,MCOU,00206,8862,02,false,2023-04-01
00338963601,CA,2023,2,ZOSYN INJ ,61.0,15.0,129.56,129.56,0.0,MCOU,00338,9636,01,false,2023-04-01
00338963624,CA,2023,2,ZOSYN INJ ,,,,,,MCOU,00338,9636,24,true,2023-04-01
00338963801,CA,2023,2,ZOSYN INJ ,,,,,,MCOU,00338,9638,01,true,2023-04-01
00338963812,CA,2023,2,ZOSYN INJ ,,,,,,MCOU,00338,9638,12,true,2023-04-01
00206886001,CA,2023,1,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-01-01
00206886002,CA,2023,1,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-01-01
00206886101,CA,2023,1,ZOSYN 3.37,298.0,76.0,1871.08,538.21,1332.87,MCOU,00206,8861,01,false,2023-01-01
00206886101,CA,2023,1,ZOSYN 3.37,34.0,13.0,196.04,196.04,0.0,FFSU,00206,8861,01,false,2023-01-01
00206886102,CA,2023,1,ZOSYN 3.37,284.0,42.0,6001.41,6001.41,0.0,FFSU,00206,8861,02,false,2023-01-01
00206886102,CA,2023,1,ZOSYN 3.37,860.0,210.0,2708.28,2708.28,0.0,MCOU,00206,8861,02,false,2023-01-01
00206886201,CA,2023,1,ZOSYN 4.5G,,,,,,FFSU,00206,8862,01,true,2023-01-01
00206886201,CA,2023,1,ZOSYN 4.5G,99.0,23.0,577.16,577.16,0.0,MCOU,00206,8862,01,false,2023-01-01
00206886202,CA,2023,1,ZOSYN 4.5G,114.75,87.0,1334.18,1138.16,196.02,MCOU,00206,8862,02,false,2023-01-01
00206886202,CA,2023,1,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-01-01
00206886102,CO,2023,3,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-07-01
00206886202,CO,2023,3,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-07-01
00206886102,CO,2023,2,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-04-01
00206886102,CO,2023,2,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2023-04-01
00338963224,CT,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9632,24,true,2023-07-01
00338963624,CT,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9636,24,true,2023-07-01
00338963812,CT,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2023-07-01
00206886102,CT,2023,2,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-04-01
00206886202,CT,2023,2,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-04-01
00338963812,CT,2023,2,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2023-04-01
00206886102,CT,2023,1,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-01-01
00338963601,DC,2023,4,ZOSYN 3.37,,,,,,MCOU,00338,9636,01,true,2023-10-01
00206886101,DC,2023,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-07-01
00338963601,DC,2023,3,ZOSYN 3.37,,,,,,FFSU,00338,9636,01,true,2023-07-01
00206886101,DC,2023,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2023-01-01
00206886102,DE,2023,4,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-10-01
00206886202,DE,2023,4,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2023-10-01
00338963601,DE,2023,4,ZOSYN INJ ,13500.002,113.0,21790.86,21790.86,0.0,MCOU,00338,9636,01,false,2023-10-01
00338963601,DE,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9636,01,true,2023-10-01
00338963801,DE,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9638,01,true,2023-10-01
00338963801,DE,2023,4,ZOSYN INJ ,2700.0,23.0,2729.96,2729.96,0.0,MCOU,00338,9638,01,false,2023-10-01
00206885216,DE,2023,3,ZOSYN     ,,,,,,MCOU,00206,8852,16,true,2023-07-01
00206885516,DE,2023,3,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-07-01
00206886101,DE,2023,3,ZOSYN 3.37,34.068,15.0,2784.07,2784.07,0.0,MCOU,00206,8861,01,false,2023-07-01
00206886101,DE,2023,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-07-01
00206886102,DE,2023,3,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-07-01
00206886201,DE,2023,3,ZOSYN 4.5G,,,,,,MCOU,00206,8862,01,true,2023-07-01
00206886202,DE,2023,3,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2023-07-01
00338963201,DE,2023,3,ZOSYN     ,,,,,,MCOU,00338,9632,01,true,2023-07-01
00338963601,DE,2023,3,ZOSYN INJ ,9366.669,78.0,16139.41,16139.41,0.0,MCOU,00338,9636,01,false,2023-07-01
00338963624,DE,2023,3,ZOSYN INJ ,,,,,,MCOU,00338,9636,24,true,2023-07-01
00338963801,DE,2023,3,ZOSYN INJ ,4700.0,43.0,4206.62,4206.62,0.0,MCOU,00338,9638,01,false,2023-07-01
00206885516,DE,2023,2,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-04-01
00206886101,DE,2023,2,ZOSYN 3.37,167.668,72.0,11738.76,11079.39,659.37,MCOU,00206,8861,01,false,2023-04-01
00206886101,DE,2023,2,ZOSYN 3.37,28.056,11.0,827.33,827.33,0.0,FFSU,00206,8861,01,false,2023-04-01
00206886102,DE,2023,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-04-01
00206886201,DE,2023,2,ZOSYN 4.5G,41.0,31.0,3355.37,3355.37,0.0,MCOU,00206,8862,01,false,2023-04-01
00206886201,DE,2023,2,ZOSYN 4.5G,,,,,,FFSU,00206,8862,01,true,2023-04-01
00206886202,DE,2023,2,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-04-01
00338963801,DE,2023,2,ZOSYN     ,,,,,,MCOU,00338,9638,01,true,2023-04-01
00206886101,DE,2023,1,ZOSYN 3.37,202.07,86.0,13555.43,13555.43,0.0,MCOU,00206,8861,01,false,2023-01-01
00206886101,DE,2023,1,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-01-01
00206886102,DE,2023,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-01-01
00206886201,DE,2023,1,ZOSYN 4.5G,,,,,,FFSU,00206,8862,01,true,2023-01-01
00206886201,DE,2023,1,ZOSYN 4.5G,62.0,39.0,3536.12,3536.12,0.0,MCOU,00206,8862,01,false,2023-01-01
00206886202,DE,2023,1,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2023-01-01
00206886202,DE,2023,1,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-01-01
00206241102,FL,2023,4,ZOSYN     ,,,,,,MCOU,00206,2411,02,true,2023-10-01
00206885408,FL,2023,4,ZOSYN     ,,,,,,MCOU,00206,8854,08,true,2023-10-01
00206885416,FL,2023,4,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-10-01
00206885516,FL,2023,4,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-10-01
00206886002,FL,2023,4,ZOSYN     ,,,,,,MCOU,00206,8860,02,true,2023-10-01
00206886102,FL,2023,4,ZOSYN     ,14.0,11.0,154.25,154.25,0.0,MCOU,00206,8861,02,false,2023-10-01
00338963601,FL,2023,4,ZOSYN     ,4950.0,53.0,859.34,857.6,1.74,MCOU,00338,9636,01,false,2023-10-01
00338963812,FL,2023,4,ZOSYN     ,,,,,,MCOU,00338,9638,12,true,2023-10-01
00206241102,FL,2023,3,ZOSYN     ,,,,,,MCOU,00206,2411,02,true,2023-07-01
00206885408,FL,2023,3,ZOSYN     ,,,,,,MCOU,00206,8854,08,true,2023-07-01
00206885416,FL,2023,3,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-07-01
00206885516,FL,2023,3,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-07-01
00206886002,FL,2023,3,ZOSYN     ,,,,,,MCOU,00206,8860,02,true,2023-07-01
00206886101,FL,2023,3,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-07-01
00206886102,FL,2023,3,ZOSYN     ,45.667,26.0,448.83,448.83,0.0,MCOU,00206,8861,02,false,2023-07-01
00206886201,FL,2023,3,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2023-07-01
00206886202,FL,2023,3,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-07-01
00338963601,FL,2023,3,ZOSYN     ,6666.667,73.0,2953.6,1402.09,1551.51,MCOU,00338,9636,01,false,2023-07-01
00338963624,FL,2023,3,ZOSYN     ,,,,,,MCOU,00338,9636,24,true,2023-07-01
00206241102,FL,2023,2,ZOSYN     ,,,,,,MCOU,00206,2411,02,true,2023-04-01
00206885416,FL,2023,2,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-04-01
00206885508,FL,2023,2,ZOSYN     ,,,,,,MCOU,00206,8855,08,true,2023-04-01
00206885516,FL,2023,2,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-04-01
00206886002,FL,2023,2,ZOSYN     ,,,,,,MCOU,00206,8860,02,true,2023-04-01
00206886101,FL,2023,2,ZOSYN     ,131.0,57.0,80.2,80.2,0.0,MCOU,00206,8861,01,false,2023-04-01
00206886102,FL,2023,2,ZOSYN     ,15.0,11.0,0.0,0.0,0.0,MCOU,00206,8861,02,false,2023-04-01
00206886201,FL,2023,2,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2023-04-01
00338963601,FL,2023,2,ZOSYN     ,,,,,,MCOU,00338,9636,01,true,2023-04-01
00206241601,FL,2023,1,ZOSYN     ,,,,,,MCOU,00206,2416,01,true,2023-01-01
00206885416,FL,2023,1,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-01-01
00206885516,FL,2023,1,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-01-01
00206885910,FL,2023,1,ZOSYN     ,,,,,,MCOU,00206,8859,10,true,2023-01-01
00206886002,FL,2023,1,ZOSYN     ,,,,,,MCOU,00206,8860,02,true,2023-01-01
00206886101,FL,2023,1,ZOSYN     ,82.0,40.0,0.0,0.0,0.0,MCOU,00206,8861,01,false,2023-01-01
00206886102,FL,2023,1,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2023-01-01
00206886202,FL,2023,1,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-01-01
00206886201,GA,2023,4,ZOSYN     ,,,,,,FFSU,00206,8862,01,true,2023-10-01
00206886201,GA,2023,4,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2023-10-01
00206886202,GA,2023,4,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-10-01
00206886202,GA,2023,4,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-10-01
00338963624,GA,2023,4,ZOSYN     ,,,,,,MCOU,00338,9636,24,true,2023-10-01
00338963801,GA,2023,4,ZOSYN     ,,,,,,MCOU,00338,9638,01,true,2023-10-01
00338963812,GA,2023,4,ZOSYN     ,,,,,,MCOU,00338,9638,12,true,2023-10-01
00206886101,GA,2023,3,ZOSYN     ,,,,,,FFSU,00206,8861,01,true,2023-07-01
00206886101,GA,2023,3,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-07-01
00206886102,GA,2023,3,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-07-01
00206886201,GA,2023,3,ZOSYN     ,,,,,,FFSU,00206,8862,01,true,2023-07-01
00206886202,GA,2023,3,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-07-01
00206886202,GA,2023,3,ZOSYN     ,30.0,15.0,307.61,307.61,0.0,MCOU,00206,8862,02,false,2023-07-01
00338963601,GA,2023,3,ZOSYN     ,,,,,,MCOU,00338,9636,01,true,2023-07-01
00338963624,GA,2023,3,ZOSYN     ,,,,,,MCOU,00338,9636,24,true,2023-07-01
00206886101,GA,2023,2,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-04-01
00206886101,GA,2023,2,ZOSYN     ,,,,,,FFSU,00206,8861,01,true,2023-04-01
00206886102,GA,2023,2,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-04-01
00206886201,GA,2023,2,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2023-04-01
00206886201,GA,2023,2,ZOSYN     ,,,,,,FFSU,00206,8862,01,true,2023-04-01
00206886202,GA,2023,2,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-04-01
00206886202,GA,2023,2,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-04-01
00338963601,GA,2023,2,ZOSYN     ,,,,,,MCOU,00338,9636,01,true,2023-04-01
00206885416,GA,2023,1,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-01-01
00206885508,GA,2023,1,ZOSYN     ,,,,,,MCOU,00206,8855,08,true,2023-01-01
00206886002,GA,2023,1,ZOSYN     ,,,,,,FFSU,00206,8860,02,true,2023-01-01
00206886101,GA,2023,1,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-01-01
00206886101,GA,2023,1,ZOSYN     ,,,,,,FFSU,00206,8861,01,true,2023-01-01
00206886102,GA,2023,1,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2023-01-01
00206886102,GA,2023,1,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-01-01
00206886201,GA,2023,1,ZOSYN     ,,,,,,FFSU,00206,8862,01,true,2023-01-01
00206886202,GA,2023,1,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-01-01
00206886202,GA,2023,1,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-01-01
00338963224,HI,2023,4,ZOSYN 2.25,,,,,,MCOU,00338,9632,24,true,2023-10-01
00206886101,HI,2023,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2023-04-01
00206886102,HI,2023,2,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-04-01
00206886202,HI,2023,2,ZOSYN 4.5 ,,,,,,MCOU,00206,8862,02,true,2023-04-01
00206886101,HI,2023,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2023-01-01
00206886102,HI,2023,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-01-01
00206886202,HI,2023,1,ZOSYN 4.5 ,,,,,,MCOU,00206,8862,02,true,2023-01-01
00206886001,IA,2023,4,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-10-01
00206886002,IA,2023,4,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-10-01
00206886101,IA,2023,4,ZOSYN 3.37,89.0,58.0,4179.68,29.6,4150.08,MCOU,00206,8861,01,false,2023-10-01
00206886202,IA,2023,4,ZOSYN 4.5G,88.0,66.0,7476.55,0.0,7476.55,MCOU,00206,8862,02,false,2023-10-01
00338963601,IA,2023,4,ZOSYN INJ ,1600.0,21.0,7717.96,498.33,7219.63,MCOU,00338,9636,01,false,2023-10-01
00338963624,IA,2023,4,ZOSYN INJ ,3966.664,41.0,1391.87,0.0,1391.87,MCOU,00338,9636,24,false,2023-10-01
00338963801,IA,2023,4,ZOSYN INJ ,,,,,,MCOU,00338,9638,01,true,2023-10-01
00338963812,IA,2023,4,ZOSYN INJ ,,,,,,MCOU,00338,9638,12,true,2023-10-01
00206886002,IA,2023,3,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-07-01
00206886101,IA,2023,3,ZOSYN 3.37,91.0,45.0,7670.23,161.85,7508.38,MCOU,00206,8861,01,false,2023-07-01
00206886102,IA,2023,3,ZOSYN 3.37,62.0,28.0,7924.83,2313.0,5611.83,MCOU,00206,8861,02,false,2023-07-01
00206886201,IA,2023,3,ZOSYN 4.5G,,,,,,MCOU,00206,8862,01,true,2023-07-01
00206886202,IA,2023,3,ZOSYN 4.5G,34.0,27.0,5361.76,1192.0,4169.76,MCOU,00206,8862,02,false,2023-07-01
00338963601,IA,2023,3,ZOSYN INJ ,1550.0,25.0,9176.24,313.98,8862.26,MCOU,00338,9636,01,false,2023-07-01
00338963624,IA,2023,3,ZOSYN INJ ,4199.992,30.0,16505.86,0.0,16505.86,MCOU,00338,9636,24,false,2023-07-01
